MWG;NWG;KWG;MDIMC;NDIMC;MDIMA;NDIMB;KWI;VWM;VWN;STRM;STRN;SA;SB;Run1 (ms)
16;32;16;8;8;8;16;2;2;1;1;0;1;0;59,03
16;32;16;8;8;8;16;2;2;1;1;0;1;1;35,97
16;32;16;8;8;8;16;2;2;1;1;1;0;0;60,82
16;32;16;8;8;8;16;2;2;1;1;1;0;1;49,99
16;32;16;8;8;8;16;2;2;1;1;1;1;0;56,87
16;32;16;8;8;8;16;2;2;1;1;1;1;1;45,81
16;32;16;8;8;8;16;2;2;2;0;0;0;0;44,09
16;32;16;8;8;8;16;2;2;2;0;0;0;1;41,02
16;32;16;8;8;8;16;2;2;2;0;0;1;0;46,61
16;32;16;8;8;8;16;2;2;2;0;0;1;1;30,26
16;32;16;8;8;8;16;2;2;2;0;1;0;0;42,94
16;32;16;8;8;8;16;2;2;2;0;1;0;1;40,75
16;32;16;8;8;8;16;2;2;2;0;1;1;0;48,65
16;32;16;8;8;8;16;2;2;2;0;1;1;1;30,58
16;32;16;8;8;8;16;2;2;2;1;0;0;0;43,78
16;32;16;8;8;8;16;2;2;2;1;0;0;1;40,7
16;32;16;8;8;8;16;2;2;2;1;0;1;0;46,59
16;32;16;8;8;8;16;2;2;2;1;0;1;1;30,23
16;32;16;8;8;8;16;2;2;2;1;1;0;0;42,86
16;32;16;8;8;8;16;2;2;2;1;1;0;1;40,82
16;32;16;8;8;8;16;2;2;2;1;1;1;0;48,44
16;32;16;8;8;8;16;2;2;2;1;1;1;1;30,32
16;32;16;8;8;8;16;8;1;1;0;0;0;0;69,37
16;32;16;8;8;8;16;8;1;1;0;0;0;1;48,28
16;32;16;8;8;8;16;8;1;1;0;0;1;0;65,78
16;32;16;8;8;8;16;8;1;1;0;0;1;1;55,67
16;32;16;8;8;8;16;8;1;1;0;1;0;0;67,17
16;32;16;8;8;8;16;8;1;1;0;1;0;1;52,13
16;32;16;8;8;8;16;8;1;1;0;1;1;0;63,32
16;32;16;8;8;8;16;8;1;1;0;1;1;1;54,92
16;32;16;8;8;8;16;8;1;1;1;0;0;0;67,9
16;32;16;8;8;8;16;8;1;1;1;0;0;1;49,69
16;32;16;8;8;8;16;8;1;1;1;0;1;0;65,34
16;32;16;8;8;8;16;8;1;1;1;0;1;1;51,36
16;32;16;8;8;8;16;8;1;1;1;1;0;0;67,8
16;32;16;8;8;8;16;8;1;1;1;1;0;1;53,25
16;32;16;8;8;8;16;8;1;1;1;1;1;0;64,71
16;32;16;8;8;8;16;8;1;1;1;1;1;1;55,04
16;32;16;8;8;8;16;8;1;2;0;0;0;0;55,53
16;32;16;8;8;8;16;8;1;2;0;0;0;1;40,77
16;32;16;8;8;8;16;8;1;2;0;0;1;0;52,69
16;32;16;8;8;8;16;8;1;2;0;0;1;1;41,14
16;32;16;8;8;8;16;8;1;2;0;1;0;0;56,92
16;32;16;8;8;8;16;8;1;2;0;1;0;1;40,41
16;32;16;8;8;8;16;8;1;2;0;1;1;0;53,51
16;32;16;8;8;8;16;8;1;2;0;1;1;1;40,24
16;32;16;8;8;8;16;8;1;2;1;0;0;0;57,61
16;32;16;8;8;8;16;8;1;2;1;0;0;1;40,44
16;32;16;8;8;8;16;8;1;2;1;0;1;0;52,65
16;32;16;8;8;8;16;8;1;2;1;0;1;1;40,82
16;32;16;8;8;8;16;8;1;2;1;1;0;0;57,07
16;32;16;8;8;8;16;8;1;2;1;1;0;1;40,46
16;32;16;8;8;8;16;8;1;2;1;1;1;0;54,34
16;32;16;8;8;8;16;8;1;2;1;1;1;1;40,67
16;32;16;8;8;8;16;8;2;1;0;0;0;0;63,7
16;32;16;8;8;8;16;8;2;1;0;0;0;1;48,64
16;32;16;8;8;8;16;8;2;1;0;0;1;0;59,75
16;32;16;8;8;8;16;8;2;1;0;0;1;1;35,98
16;32;16;8;8;8;16;8;2;1;0;1;0;0;60,01
16;32;16;8;8;8;16;8;2;1;0;1;0;1;51,36
16;32;16;8;8;8;16;8;2;1;0;1;1;0;55,74
16;32;16;8;8;8;16;8;2;1;0;1;1;1;45,71
16;32;16;8;8;8;16;8;2;1;1;0;0;0;63,14
16;32;16;8;8;8;16;8;2;1;1;0;0;1;49,89
16;32;16;8;8;8;16;8;2;1;1;0;1;0;59,95
16;32;16;8;8;8;16;8;2;1;1;0;1;1;35,79
16;32;16;8;8;8;16;8;2;1;1;1;0;0;60,37
16;32;16;8;8;8;16;8;2;1;1;1;0;1;52,22
16;32;16;8;8;8;16;8;2;1;1;1;1;0;55,31
16;32;16;8;8;8;16;8;2;1;1;1;1;1;45,53
16;32;16;8;8;8;16;8;2;2;0;0;0;0;43,76
16;32;16;8;8;8;16;8;2;2;0;0;0;1;39,43
16;32;16;8;8;8;16;8;2;2;0;0;1;0;47,07
16;32;16;8;8;8;16;8;2;2;0;0;1;1;30,28
16;32;16;8;8;8;16;8;2;2;0;1;0;0;44,46
16;32;16;8;8;8;16;8;2;2;0;1;0;1;39,86
16;32;16;8;8;8;16;8;2;2;0;1;1;0;48,57
16;32;16;8;8;8;16;8;2;2;0;1;1;1;30,54
16;32;16;8;8;8;16;8;2;2;1;0;0;0;43,82
16;32;16;8;8;8;16;8;2;2;1;0;0;1;39,53
16;32;16;8;8;8;16;8;2;2;1;0;1;0;46,63
16;32;16;8;8;8;16;8;2;2;1;0;1;1;30,31
16;32;16;8;8;8;16;8;2;2;1;1;0;0;44,74
16;32;16;8;8;8;16;8;2;2;1;1;0;1;39,47
16;32;16;8;8;8;16;8;2;2;1;1;1;0;48,37
16;32;16;8;8;8;16;8;2;2;1;1;1;1;30,6
16;32;16;8;8;8;32;2;1;1;0;0;0;0;69,65
16;32;16;8;8;8;32;2;1;1;0;0;0;1;41,4
16;32;16;8;8;8;32;2;1;1;0;0;1;0;66,79
16;32;16;8;8;8;32;2;1;1;0;0;1;1;46,05
16;32;16;8;8;8;32;2;1;1;0;1;0;0;71,31
16;32;16;8;8;8;32;2;1;1;0;1;0;1;47,6
16;32;16;8;8;8;32;2;1;1;0;1;1;0;66,44
16;32;16;8;8;8;32;2;1;1;0;1;1;1;50,61
16;32;16;8;8;8;32;2;1;1;1;0;0;0;72,5
16;32;16;8;8;8;32;2;1;1;1;0;0;1;45,29
16;32;16;8;8;8;32;2;1;1;1;0;1;0;68,26
16;32;16;8;8;8;32;2;1;1;1;0;1;1;46,25
16;32;16;8;8;8;32;2;1;1;1;1;0;0;73,82
16;32;16;8;8;8;32;2;1;1;1;1;0;1;48,82
16;32;16;8;8;8;32;2;1;1;1;1;1;0;68,02
16;32;16;8;8;8;32;2;1;1;1;1;1;1;50,02
16;32;16;8;8;8;32;2;2;1;0;0;0;0;67,29
16;32;16;8;8;8;32;2;2;1;0;0;0;1;41,98
16;32;16;8;8;8;32;2;2;1;0;0;1;0;62,57
16;32;16;8;8;8;32;2;2;1;0;0;1;1;32,66
16;32;16;8;8;8;32;2;2;1;0;1;0;0;63,92
16;32;16;8;8;8;32;2;2;1;0;1;0;1;48,71
16;32;16;8;8;8;32;2;2;1;0;1;1;0;58,09
16;32;16;8;8;8;32;2;2;1;0;1;1;1;41,09
16;32;16;8;8;8;32;2;2;1;1;0;0;0;67,62
16;32;16;8;8;8;32;2;2;1;1;0;0;1;41,35
16;32;16;8;8;8;32;2;2;1;1;0;1;0;62,69
16;32;16;8;8;8;32;2;2;1;1;0;1;1;33,02
16;32;16;8;8;8;32;2;2;1;1;1;0;0;63,66
16;32;16;8;8;8;32;2;2;1;1;1;0;1;46,55
16;32;16;8;8;8;32;2;2;1;1;1;1;0;58,24
16;32;16;8;8;8;32;2;2;1;1;1;1;1;40,75
16;32;16;8;8;8;32;8;1;1;0;0;0;0;73,69
16;32;16;8;8;8;32;8;1;1;0;0;0;1;43,42
16;32;16;8;8;8;32;8;1;1;0;0;1;0;69,45
16;32;16;8;8;8;32;8;1;1;0;0;1;1;46,06
16;32;16;8;8;8;32;8;1;1;0;1;0;0;71,06
16;32;16;8;8;8;32;8;1;1;0;1;0;1;48,42
16;32;16;8;8;8;32;8;1;1;0;1;1;0;66,45
16;32;16;8;8;8;32;8;1;1;0;1;1;1;51,15
16;32;16;8;8;8;32;8;1;1;1;0;0;0;72,31
16;32;16;8;8;8;32;8;1;1;1;0;0;1;46,1
16;32;16;8;8;8;32;8;1;1;1;0;1;0;69,35
16;32;16;8;8;8;32;8;1;1;1;0;1;1;46,13
16;32;16;8;8;8;32;8;1;1;1;1;0;0;71,56
16;32;16;8;8;8;32;8;1;1;1;1;0;1;48,63
16;32;16;8;8;8;32;8;1;1;1;1;1;0;68,43
16;32;16;8;8;8;32;8;1;1;1;1;1;1;49,65
16;32;16;8;8;8;32;8;2;1;0;0;0;0;67,19
16;32;16;8;8;8;32;8;2;1;0;0;0;1;45,86
16;32;16;8;8;8;32;8;2;1;0;0;1;0;62,94
16;32;16;8;8;8;32;8;2;1;0;0;1;1;32,99
16;32;16;8;8;8;32;8;2;1;0;1;0;0;62,21
16;32;16;8;8;8;32;8;2;1;0;1;0;1;46,44
16;32;16;8;8;8;32;8;2;1;0;1;1;0;57,13
16;32;16;8;8;8;32;8;2;1;0;1;1;1;41,26
16;32;16;8;8;8;32;8;2;1;1;0;0;0;67,5
16;32;16;8;8;8;32;8;2;1;1;0;0;1;46,38
16;32;16;8;8;8;32;8;2;1;1;0;1;0;63,2
16;32;16;8;8;8;32;8;2;1;1;0;1;1;32,93
16;32;16;8;8;8;32;8;2;1;1;1;0;0;62,26
16;32;16;8;8;8;32;8;2;1;1;1;0;1;46,01
16;32;16;8;8;8;32;8;2;1;1;1;1;0;57,32
16;32;16;8;8;8;32;8;2;1;1;1;1;1;41,07
16;32;16;8;8;16;8;2;1;1;0;0;0;0;73,16
16;32;16;8;8;16;8;2;1;1;0;0;0;1;69,67
16;32;16;8;8;16;8;2;1;1;0;0;1;0;64,12
16;32;16;8;8;16;8;2;1;1;0;0;1;1;66,91
16;32;16;8;8;16;8;2;1;1;0;1;0;0;68,75
16;32;16;8;8;16;8;2;1;1;0;1;0;1;66,19
16;32;16;8;8;16;8;2;1;1;0;1;1;0;60,6
16;32;16;8;8;16;8;2;1;1;0;1;1;1;67,43
16;32;16;8;8;16;8;2;1;1;1;0;0;0;69,97
16;32;16;8;8;16;8;2;1;1;1;0;0;1;67,21
16;32;16;8;8;16;8;2;1;1;1;0;1;0;63,82
16;32;16;8;8;16;8;2;1;1;1;0;1;1;66,96
16;32;16;8;8;16;8;2;1;1;1;1;0;0;70,54
16;32;16;8;8;16;8;2;1;1;1;1;0;1;67,17
16;32;16;8;8;16;8;2;1;1;1;1;1;0;59,9
16;32;16;8;8;16;8;2;1;1;1;1;1;1;65,69
16;32;16;8;8;16;8;2;1;2;0;0;0;0;64,95
16;32;16;8;8;16;8;2;1;2;0;0;0;1;47,94
16;32;16;8;8;16;8;2;1;2;0;0;1;0;52,59
16;32;16;8;8;16;8;2;1;2;0;0;1;1;45,2
16;32;16;8;8;16;8;2;1;2;0;1;0;0;66,63
16;32;16;8;8;16;8;2;1;2;0;1;0;1;44,44
16;32;16;8;8;16;8;2;1;2;0;1;1;0;53,43
16;32;16;8;8;16;8;2;1;2;0;1;1;1;43,59
16;32;16;8;8;16;8;2;1;2;1;0;0;0;66,44
16;32;16;8;8;16;8;2;1;2;1;0;0;1;47,08
16;32;16;8;8;16;8;2;1;2;1;0;1;0;56,03
16;32;16;8;8;16;8;2;1;2;1;0;1;1;45,35
16;32;16;8;8;16;8;2;1;2;1;1;0;0;67,47
16;32;16;8;8;16;8;2;1;2;1;1;0;1;47,7
16;32;16;8;8;16;8;2;1;2;1;1;1;0;50,22
16;32;16;8;8;16;8;2;1;2;1;1;1;1;42,03
16;32;16;8;8;16;8;2;1;4;0;0;0;0;48,26
16;32;16;8;8;16;8;2;1;4;0;0;0;1;43,46
16;32;16;8;8;16;8;2;1;4;0;0;1;0;54,26
16;32;16;8;8;16;8;2;1;4;0;0;1;1;36,07
16;32;16;8;8;16;8;2;1;4;0;1;0;0;48,26
16;32;16;8;8;16;8;2;1;4;0;1;0;1;43,76
16;32;16;8;8;16;8;2;1;4;0;1;1;0;44,73
16;32;16;8;8;16;8;2;1;4;0;1;1;1;35,86
16;32;16;8;8;16;8;2;1;4;1;0;0;0;51,61
16;32;16;8;8;16;8;2;1;4;1;0;0;1;50,43
16;32;16;8;8;16;8;2;1;4;1;0;1;0;52,37
16;32;16;8;8;16;8;2;1;4;1;0;1;1;36,6
16;32;16;8;8;16;8;2;1;4;1;1;0;0;51,58
16;32;16;8;8;16;8;2;1;4;1;1;0;1;50,37
16;32;16;8;8;16;8;2;1;4;1;1;1;0;46,23
16;32;16;8;8;16;8;2;1;4;1;1;1;1;36,56
16;32;16;8;8;16;8;8;1;1;0;0;0;0;69,64
16;32;16;8;8;16;8;8;1;1;0;0;0;1;66,92
16;32;16;8;8;16;8;8;1;1;0;0;1;0;62,94
16;32;16;8;8;16;8;8;1;1;0;0;1;1;65,94
16;32;16;8;8;16;8;8;1;1;0;1;0;0;66,8
16;32;16;8;8;16;8;8;1;1;0;1;0;1;64,16
16;32;16;8;8;16;8;8;1;1;0;1;1;0;60,83
16;32;16;8;8;16;8;8;1;1;0;1;1;1;64,18
16;32;16;8;8;16;8;8;1;1;1;0;0;0;68,04
16;32;16;8;8;16;8;8;1;1;1;0;0;1;65,1
16;32;16;8;8;16;8;8;1;1;1;0;1;0;63,55
16;32;16;8;8;16;8;8;1;1;1;0;1;1;65,84
16;32;16;8;8;16;8;8;1;1;1;1;0;0;67,95
16;32;16;8;8;16;8;8;1;1;1;1;0;1;65,79
16;32;16;8;8;16;8;8;1;1;1;1;1;0;60,17
16;32;16;8;8;16;8;8;1;1;1;1;1;1;64,65
16;32;16;8;8;16;8;8;1;2;0;0;0;0;55,41
16;32;16;8;8;16;8;8;1;2;0;0;0;1;47,5
16;32;16;8;8;16;8;8;1;2;0;0;1;0;54,55
16;32;16;8;8;16;8;8;1;2;0;0;1;1;44,01
16;32;16;8;8;16;8;8;1;2;0;1;0;0;56,87
16;32;16;8;8;16;8;8;1;2;0;1;0;1;44,79
16;32;16;8;8;16;8;8;1;2;0;1;1;0;55,57
16;32;16;8;8;16;8;8;1;2;0;1;1;1;42,44
16;32;16;8;8;16;8;8;1;2;1;0;0;0;57,67
16;32;16;8;8;16;8;8;1;2;1;0;0;1;45,94
16;32;16;8;8;16;8;8;1;2;1;0;1;0;51,77
16;32;16;8;8;16;8;8;1;2;1;0;1;1;44,29
16;32;16;8;8;16;8;8;1;2;1;1;0;0;56,86
16;32;16;8;8;16;8;8;1;2;1;1;0;1;45,77
16;32;16;8;8;16;8;8;1;2;1;1;1;0;57,88
16;32;16;8;8;16;8;8;1;2;1;1;1;1;42,22
16;32;16;8;8;16;8;8;1;4;0;0;0;0;49,17
16;32;16;8;8;16;8;8;1;4;0;0;0;1;43,65
16;32;16;8;8;16;8;8;1;4;0;0;1;0;54,22
16;32;16;8;8;16;8;8;1;4;0;0;1;1;35,85
16;32;16;8;8;16;8;8;1;4;0;1;0;0;49,21
16;32;16;8;8;16;8;8;1;4;0;1;0;1;43,68
16;32;16;8;8;16;8;8;1;4;0;1;1;0;54,49
16;32;16;8;8;16;8;8;1;4;0;1;1;1;36,15
16;32;16;8;8;16;8;8;1;4;1;0;0;0;52,51
16;32;16;8;8;16;8;8;1;4;1;0;0;1;50,38
16;32;16;8;8;16;8;8;1;4;1;0;1;0;52,42
16;32;16;8;8;16;8;8;1;4;1;0;1;1;36,62
16;32;16;8;8;16;8;8;1;4;1;1;0;0;52,62
16;32;16;8;8;16;8;8;1;4;1;1;0;1;50,25
16;32;16;8;8;16;8;8;1;4;1;1;1;0;52,35
16;32;16;8;8;16;8;8;1;4;1;1;1;1;36,67
16;32;16;8;8;16;16;2;1;1;0;0;0;0;69,58
16;32;16;8;8;16;16;2;1;1;0;0;0;1;48,8
16;32;16;8;8;16;16;2;1;1;0;0;1;0;62,85
16;32;16;8;8;16;16;2;1;1;0;0;1;1;51,65
16;32;16;8;8;16;16;2;1;1;0;1;0;0;67,29
16;32;16;8;8;16;16;2;1;1;0;1;0;1;51,71
16;32;16;8;8;16;16;2;1;1;0;1;1;0;59,34
16;32;16;8;8;16;16;2;1;1;0;1;1;1;51,18
16;32;16;8;8;16;16;2;1;1;1;0;0;0;68,14
16;32;16;8;8;16;16;2;1;1;1;0;0;1;49,28
16;32;16;8;8;16;16;2;1;1;1;0;1;0;62,54
16;32;16;8;8;16;16;2;1;1;1;0;1;1;51,43
16;32;16;8;8;16;16;2;1;1;1;1;0;0;69,06
16;32;16;8;8;16;16;2;1;1;1;1;0;1;52,74
16;32;16;8;8;16;16;2;1;1;1;1;1;0;57,77
16;32;16;8;8;16;16;2;1;1;1;1;1;1;50,85
16;32;16;8;8;16;16;2;1;2;0;0;0;0;62,71
16;32;16;8;8;16;16;2;1;2;0;0;0;1;37,95
16;32;16;8;8;16;16;2;1;2;0;0;1;0;51,44
16;32;16;8;8;16;16;2;1;2;0;0;1;1;35,19
16;32;16;8;8;16;16;2;1;2;0;1;0;0;64,25
16;32;16;8;8;16;16;2;1;2;0;1;0;1;38,03
16;32;16;8;8;16;16;2;1;2;0;1;1;0;51,98
16;32;16;8;8;16;16;2;1;2;0;1;1;1;35,47
16;32;16;8;8;16;16;2;1;2;1;0;0;0;64,13
16;32;16;8;8;16;16;2;1;2;1;0;0;1;40,81
16;32;16;8;8;16;16;2;1;2;1;0;1;0;54,61
16;32;16;8;8;16;16;2;1;2;1;0;1;1;35,59
16;32;16;8;8;16;16;2;1;2;1;1;0;0;64,59
16;32;16;8;8;16;16;2;1;2;1;1;0;1;40,93
16;32;16;8;8;16;16;2;1;2;1;1;1;0;49,77
16;32;16;8;8;16;16;2;1;2;1;1;1;1;35,19
16;32;16;8;8;16;16;8;1;1;0;0;0;0;68,72
16;32;16;8;8;16;16;8;1;1;0;0;0;1;47,76
16;32;16;8;8;16;16;8;1;1;0;0;1;0;62,3
16;32;16;8;8;16;16;8;1;1;0;0;1;1;50,54
16;32;16;8;8;16;16;8;1;1;0;1;0;0;66,27
16;32;16;8;8;16;16;8;1;1;0;1;0;1;51,6
16;32;16;8;8;16;16;8;1;1;0;1;1;0;60,02
16;32;16;8;8;16;16;8;1;1;0;1;1;1;50,82
16;32;16;8;8;16;16;8;1;1;1;0;0;0;67,31
16;32;16;8;8;16;16;8;1;1;1;0;0;1;48,01
16;32;16;8;8;16;16;8;1;1;1;0;1;0;63,09
16;32;16;8;8;16;16;8;1;1;1;0;1;1;51,46
16;32;16;8;8;16;16;8;1;1;1;1;0;0;67,56
16;32;16;8;8;16;16;8;1;1;1;1;0;1;52,72
16;32;16;8;8;16;16;8;1;1;1;1;1;0;59,64
16;32;16;8;8;16;16;8;1;1;1;1;1;1;51,37
16;32;16;8;8;16;16;8;1;2;0;0;0;0;54,6
16;32;16;8;8;16;16;8;1;2;0;0;0;1;40,61
16;32;16;8;8;16;16;8;1;2;0;0;1;0;53,91
16;32;16;8;8;16;16;8;1;2;0;0;1;1;34,96
16;32;16;8;8;16;16;8;1;2;0;1;0;0;56,2
16;32;16;8;8;16;16;8;1;2;0;1;0;1;40,04
16;32;16;8;8;16;16;8;1;2;0;1;1;0;54,9
16;32;16;8;8;16;16;8;1;2;0;1;1;1;35,22
16;32;16;8;8;16;16;8;1;2;1;0;0;0;56,78
16;32;16;8;8;16;16;8;1;2;1;0;0;1;40,02
16;32;16;8;8;16;16;8;1;2;1;0;1;0;51,38
16;32;16;8;8;16;16;8;1;2;1;0;1;1;35,15
16;32;16;8;8;16;16;8;1;2;1;1;0;0;55,79
16;32;16;8;8;16;16;8;1;2;1;1;0;1;40,6
16;32;16;8;8;16;16;8;1;2;1;1;1;0;57,57
16;32;16;8;8;16;16;8;1;2;1;1;1;1;34,78
16;32;16;8;8;16;32;2;1;1;0;0;0;0;68,98
16;32;16;8;8;16;32;2;1;1;0;0;0;1;41,09
16;32;16;8;8;16;32;2;1;1;0;0;1;0;61,96
16;32;16;8;8;16;32;2;1;1;0;0;1;1;38,97
16;32;16;8;8;16;32;2;1;1;0;1;0;0;67,13
16;32;16;8;8;16;32;2;1;1;0;1;0;1;44,39
16;32;16;8;8;16;32;2;1;1;0;1;1;0;58,47
16;32;16;8;8;16;32;2;1;1;0;1;1;1;42,18
16;32;16;8;8;16;32;2;1;1;1;0;0;0;67,79
16;32;16;8;8;16;32;2;1;1;1;0;0;1;42,66
16;32;16;8;8;16;32;2;1;1;1;0;1;0;62,3
16;32;16;8;8;16;32;2;1;1;1;0;1;1;38,67
16;32;16;8;8;16;32;2;1;1;1;1;0;0;67,75
16;32;16;8;8;16;32;2;1;1;1;1;0;1;45,78
16;32;16;8;8;16;32;2;1;1;1;1;1;0;57,43
16;32;16;8;8;16;32;2;1;1;1;1;1;1;42,35
16;32;16;8;8;16;32;8;1;1;0;0;0;0;68,58
16;32;16;8;8;16;32;8;1;1;0;0;0;1;40,69
16;32;16;8;8;16;32;8;1;1;0;0;1;0;62,38
16;32;16;8;8;16;32;8;1;1;0;0;1;1;38,69
16;32;16;8;8;16;32;8;1;1;0;1;0;0;66,54
16;32;16;8;8;16;32;8;1;1;0;1;0;1;45,2
16;32;16;8;8;16;32;8;1;1;0;1;1;0;60,19
16;32;16;8;8;16;32;8;1;1;0;1;1;1;42,6
16;32;16;8;8;16;32;8;1;1;1;0;0;0;67,19
16;32;16;8;8;16;32;8;1;1;1;0;0;1;43,37
16;32;16;8;8;16;32;8;1;1;1;0;1;0;63,14
16;32;16;8;8;16;32;8;1;1;1;0;1;1;38,91
16;32;16;8;8;16;32;8;1;1;1;1;0;0;67,49
16;32;16;8;8;16;32;8;1;1;1;1;0;1;45,58
16;32;16;8;8;16;32;8;1;1;1;1;1;0;59,48
16;32;16;8;8;16;32;8;1;1;1;1;1;1;42,81
16;32;16;8;16;8;8;2;1;1;0;0;0;0;113,33
16;32;16;8;16;8;8;2;1;1;0;0;0;1;85,38
16;32;16;8;16;8;8;2;1;1;0;0;1;0;67,37
16;32;16;8;16;8;8;2;1;1;0;0;1;1;72,93
16;32;16;8;16;8;8;2;1;1;0;1;0;0;115,65
16;32;16;8;16;8;8;2;1;1;0;1;0;1;79,25
16;32;16;8;16;8;8;2;1;1;0;1;1;0;69,73
16;32;16;8;16;8;8;2;1;1;0;1;1;1;71,75
16;32;16;8;16;8;8;2;1;1;1;0;0;0;113,77
16;32;16;8;16;8;8;2;1;1;1;0;0;1;84,45
16;32;16;8;16;8;8;2;1;1;1;0;1;0;68,07
16;32;16;8;16;8;8;2;1;1;1;0;1;1;72,14
16;32;16;8;16;8;8;2;1;1;1;1;0;0;116,53
16;32;16;8;16;8;8;2;1;1;1;1;0;1;83,17
16;32;16;8;16;8;8;2;1;1;1;1;1;0;70,72
16;32;16;8;16;8;8;2;1;1;1;1;1;1;74,02
16;32;16;8;16;8;8;2;1;2;0;0;0;0;65,49
16;32;16;8;16;8;8;2;1;2;0;0;0;1;62,74
16;32;16;8;16;8;8;2;1;2;0;0;1;0;59,88
16;32;16;8;16;8;8;2;1;2;0;0;1;1;50,86
16;32;16;8;16;8;8;2;1;2;0;1;0;0;65,47
16;32;16;8;16;8;8;2;1;2;0;1;0;1;60,29
16;32;16;8;16;8;8;2;1;2;0;1;1;0;58,67
16;32;16;8;16;8;8;2;1;2;0;1;1;1;48,86
16;32;16;8;16;8;8;2;1;2;1;0;0;0;66,69
16;32;16;8;16;8;8;2;1;2;1;0;0;1;63,82
16;32;16;8;16;8;8;2;1;2;1;0;1;0;60,82
16;32;16;8;16;8;8;2;1;2;1;0;1;1;50,18
16;32;16;8;16;8;8;2;1;2;1;1;0;0;66,65
16;32;16;8;16;8;8;2;1;2;1;1;0;1;63,41
16;32;16;8;16;8;8;2;1;2;1;1;1;0;59,01
16;32;16;8;16;8;8;2;1;2;1;1;1;1;51,75
16;32;16;8;16;8;8;2;2;1;0;0;0;0;67,8
16;32;16;8;16;8;8;2;2;1;0;0;0;1;74,42
16;32;16;8;16;8;8;2;2;1;0;0;1;0;56,85
16;32;16;8;16;8;8;2;2;1;0;0;1;1;60,03
16;32;16;8;16;8;8;2;2;1;0;1;0;0;66,96
16;32;16;8;16;8;8;2;2;1;0;1;0;1;70,14
16;32;16;8;16;8;8;2;2;1;0;1;1;0;55,74
16;32;16;8;16;8;8;2;2;1;0;1;1;1;60,05
16;32;16;8;16;8;8;2;2;1;1;0;0;0;67,75
16;32;16;8;16;8;8;2;2;1;1;0;0;1;74,36
16;32;16;8;16;8;8;2;2;1;1;0;1;0;56,81
16;32;16;8;16;8;8;2;2;1;1;0;1;1;60,08
16;32;16;8;16;8;8;2;2;1;1;1;0;0;67,01
16;32;16;8;16;8;8;2;2;1;1;1;0;1;71,27
16;32;16;8;16;8;8;2;2;1;1;1;1;0;55,82
16;32;16;8;16;8;8;2;2;1;1;1;1;1;59,84
16;32;16;8;16;8;8;2;2;2;0;0;0;0;66,76
16;32;16;8;16;8;8;2;2;2;0;0;0;1;56,76
16;32;16;8;16;8;8;2;2;2;0;0;1;0;48,71
16;32;16;8;16;8;8;2;2;2;0;0;1;1;40,72
16;32;16;8;16;8;8;2;2;2;0;1;0;0;66,8
16;32;16;8;16;8;8;2;2;2;0;1;0;1;54,4
16;32;16;8;16;8;8;2;2;2;0;1;1;0;50,65
16;32;16;8;16;8;8;2;2;2;0;1;1;1;39,98
16;32;16;8;16;8;8;2;2;2;1;0;0;0;66,76
16;32;16;8;16;8;8;2;2;2;1;0;0;1;56,97
16;32;16;8;16;8;8;2;2;2;1;0;1;0;48,82
16;32;16;8;16;8;8;2;2;2;1;0;1;1;40,74
16;32;16;8;16;8;8;2;2;2;1;1;0;0;66,7
16;32;16;8;16;8;8;2;2;2;1;1;0;1;54,17
16;32;16;8;16;8;8;2;2;2;1;1;1;0;50,61
16;32;16;8;16;8;8;2;2;2;1;1;1;1;39,96
16;32;16;8;16;8;8;8;1;1;0;0;0;0;94,08
16;32;16;8;16;8;8;8;1;1;0;0;0;1;91,58
16;32;16;8;16;8;8;8;1;1;0;0;1;0;72,92
16;32;16;8;16;8;8;8;1;1;0;0;1;1;78,63
16;32;16;8;16;8;8;8;1;1;0;1;0;0;94,79
16;32;16;8;16;8;8;8;1;1;0;1;0;1;86,13
16;32;16;8;16;8;8;8;1;1;0;1;1;0;73,89
16;32;16;8;16;8;8;8;1;1;0;1;1;1;76,51
16;32;16;8;16;8;8;8;1;1;1;0;0;0;95,76
16;32;16;8;16;8;8;8;1;1;1;0;0;1;89,77
16;32;16;8;16;8;8;8;1;1;1;0;1;0;71,97
16;32;16;8;16;8;8;8;1;1;1;0;1;1;75,37
16;32;16;8;16;8;8;8;1;1;1;1;0;0;93,09
16;32;16;8;16;8;8;8;1;1;1;1;0;1;88,32
16;32;16;8;16;8;8;8;1;1;1;1;1;0;73,49
16;32;16;8;16;8;8;8;1;1;1;1;1;1;76,81
16;32;16;8;16;8;8;8;1;2;0;0;0;0;76,23
16;32;16;8;16;8;8;8;1;2;0;0;0;1;66,83
16;32;16;8;16;8;8;8;1;2;0;0;1;0;61,55
16;32;16;8;16;8;8;8;1;2;0;0;1;1;53,31
16;32;16;8;16;8;8;8;1;2;0;1;0;0;76,23
16;32;16;8;16;8;8;8;1;2;0;1;0;1;64,4
16;32;16;8;16;8;8;8;1;2;0;1;1;0;61,37
16;32;16;8;16;8;8;8;1;2;0;1;1;1;51,1
16;32;16;8;16;8;8;8;1;2;1;0;0;0;77,27
16;32;16;8;16;8;8;8;1;2;1;0;0;1;66,59
16;32;16;8;16;8;8;8;1;2;1;0;1;0;62,47
16;32;16;8;16;8;8;8;1;2;1;0;1;1;52,61
16;32;16;8;16;8;8;8;1;2;1;1;0;0;77,35
