MWG;NWG;KWG;MDIMC;NDIMC;MDIMA;NDIMB;KWI;VWM;VWN;STRM;STRN;SA;SB;Run1 (ms);Run2 (ms);Run3 (ms);Run4 (ms)
128;64;32;16;8;32;8;8;2;2;1;0;1;0;215,48;213,17;215,89;215,59
128;64;32;16;8;32;8;8;2;2;1;0;1;1;244,21;244,77;244,36;244,32
128;64;32;16;8;32;8;8;2;2;1;1;0;0;296,18;294,33;294,43;294,62
128;64;32;16;8;32;8;8;2;2;1;1;0;1;171,65;171,3;171,43;171,5
128;64;32;16;8;32;8;8;2;2;1;1;1;0;213,9;214,77;214,72;214,69
128;64;32;16;8;32;8;8;2;2;1;1;1;1;228,96;228,51;229,17;228,91
128;64;32;16;8;32;8;8;2;4;0;0;0;0;304,69;305,13;305,33;305,5
128;64;32;16;8;32;8;8;2;4;0;0;0;1;190,29;190,97;191,48;191,28
128;64;32;16;8;32;8;8;2;4;0;0;1;0;196,3;195,3;195,43;197,09
128;64;32;16;8;32;8;8;2;4;0;0;1;1;218,3;218,35;218,32;218,34
128;64;32;16;8;32;8;8;2;4;0;1;0;0;307;307,89;307,21;307,33
128;64;32;16;8;32;8;8;2;4;0;1;0;1;190,98;191,66;191,69;192,6
128;64;32;16;8;32;8;8;2;4;0;1;1;0;192,08;195,73;197,46;198,13
128;64;32;16;8;32;8;8;2;4;0;1;1;1;208,11;208,2;208,17;208,18
128;64;32;16;8;32;8;8;2;4;1;0;0;0;301,72;302,26;302,07;302,31
128;64;32;16;8;32;8;8;2;4;1;0;0;1;184,12;183,9;184,26;184,55
128;64;32;16;8;32;8;8;2;4;1;0;1;0;211,69;214,18;214,42;214,54
128;64;32;16;8;32;8;8;2;4;1;0;1;1;237,12;237,96;238,11;238,01
128;64;32;16;8;32;8;8;2;4;1;1;0;0;304,47;304,47;304,3;304,47
128;64;32;16;8;32;8;8;2;4;1;1;0;1;185,48;186,33;186,25;186,28
128;64;32;16;8;32;8;8;2;4;1;1;1;0;214,41;216,12;215,62;217,2
128;64;32;16;8;32;8;8;2;4;1;1;1;1;230,32;229,97;229,66;229,58
128;64;32;16;8;32;8;8;2;8;0;0;0;0;273,35;278,31;278,74;278,34
128;64;32;16;8;32;8;8;2;8;0;0;0;1;189;188,76;188,63;188,55
128;64;32;16;8;32;8;8;2;8;0;0;1;0;164,68;166,35;168,19;164,94
128;64;32;16;8;32;8;8;2;8;0;0;1;1;182,56;182,6;182,59;182,53
128;64;32;16;8;32;8;8;2;8;0;1;0;0;273,06;278,36;278,33;278,12
128;64;32;16;8;32;8;8;2;8;0;1;0;1;188,94;188,89;188,52;188,63
128;64;32;16;8;32;8;8;2;8;0;1;1;0;163,49;166,95;163,53;163,69
128;64;32;16;8;32;8;8;2;8;0;1;1;1;182,54;182,6;182,61;182,56
128;64;32;16;8;32;8;8;2;8;1;0;0;0;264,05;265,01;265,33;265,03
128;64;32;16;8;32;8;8;2;8;1;0;0;1;179,54;179,26;179,35;179,18
128;64;32;16;8;32;8;8;2;8;1;0;1;0;161,95;161,53;163,75;161,36
128;64;32;16;8;32;8;8;2;8;1;0;1;1;184,76;184,66;185,15;184,97
128;64;32;16;8;32;8;8;2;8;1;1;0;0;263,99;265,28;265,4;265,6
128;64;32;16;8;32;8;8;2;8;1;1;0;1;179,49;178,75;178,81;179,18
128;64;32;16;8;32;8;8;2;8;1;1;1;0;159,56;159,88;160,11;159,89
128;64;32;16;8;32;8;8;2;8;1;1;1;1;185;184,87;184,81;185,23
128;64;32;16;8;32;8;8;4;1;0;0;0;0;275,09;276,12;276,19;276,12
128;64;32;16;8;32;8;8;4;1;0;0;0;1;197,7;196,87;196,95;196,41
128;64;32;16;8;32;8;8;4;1;0;0;1;0;212,38;210,95;210,34;209,19
128;64;32;16;8;32;8;8;4;1;0;0;1;1;227,58;227,88;227,42;227,6
128;64;32;16;8;32;8;8;4;1;0;1;0;0;282,82;285,95;286,35;286,31
128;64;32;16;8;32;8;8;4;1;0;1;0;1;189,28;188,26;188,16;188,8
128;64;32;16;8;32;8;8;4;1;0;1;1;0;215,89;217,88;218,24;218,37
128;64;32;16;8;32;8;8;4;1;0;1;1;1;212,93;211,79;212,87;212,26
128;64;32;16;8;32;8;8;4;1;1;0;0;0;274,99;276,06;276,13;275,99
128;64;32;16;8;32;8;8;4;1;1;0;0;1;194,12;193,43;193,44;193,55
128;64;32;16;8;32;8;8;4;1;1;0;1;0;212,4;210,43;211,65;210,31
128;64;32;16;8;32;8;8;4;1;1;0;1;1;221,54;221,52;221,5;221,43
128;64;32;16;8;32;8;8;4;1;1;1;0;0;282,11;284,97;285,7;285,47
128;64;32;16;8;32;8;8;4;1;1;1;0;1;184,77;184,37;184,75;184,71
128;64;32;16;8;32;8;8;4;1;1;1;1;0;209,2;207,36;211,1;206,24
128;64;32;16;8;32;8;8;4;1;1;1;1;1;199,68;199,14;199,93;200
128;64;32;16;8;32;8;8;4;2;0;0;0;0;296,28;296,85;296,67;296,62
128;64;32;16;8;32;8;8;4;2;0;0;0;1;189,74;190,17;190,55;190,3
128;64;32;16;8;32;8;8;4;2;0;0;1;0;222,25;222,74;220,35;221,3
128;64;32;16;8;32;8;8;4;2;0;0;1;1;217,55;217,75;217,64;217,53
128;64;32;16;8;32;8;8;4;2;0;1;0;0;302,66;303,04;302,31;302,47
128;64;32;16;8;32;8;8;4;2;0;1;0;1;197,4;196,7;196,33;196,65
128;64;32;16;8;32;8;8;4;2;0;1;1;0;213,82;213,87;215,84;214,02
128;64;32;16;8;32;8;8;4;2;0;1;1;1;220,61;220,39;220,26;220,41
128;64;32;16;8;32;8;8;4;2;1;0;0;0;296,02;296,22;296,25;296,08
128;64;32;16;8;32;8;8;4;2;1;0;0;1;187,3;187,8;187,77;187,65
128;64;32;16;8;32;8;8;4;2;1;0;1;0;214,06;212,29;212,34;212,32
128;64;32;16;8;32;8;8;4;2;1;0;1;1;212,81;212,75;212,85;212,69
128;64;32;16;8;32;8;8;4;2;1;1;0;0;302,06;302,2;302,24;301,89
128;64;32;16;8;32;8;8;4;2;1;1;0;1;193,04;192,66;192,99;192,55
128;64;32;16;8;32;8;8;4;2;1;1;1;0;216,26;217,75;218,33;218,58
128;64;32;16;8;32;8;8;4;2;1;1;1;1;204,43;204,43;203,98;203,98
128;64;32;16;8;32;8;8;4;4;0;0;0;0;312,49;311,23;311,75;311,74
128;64;32;16;8;32;8;8;4;4;0;0;0;1;195,4;193,68;193,77;194,35
128;64;32;16;8;32;8;8;4;4;0;0;1;0;189,74;190,26;190,27;189,52
128;64;32;16;8;32;8;8;4;4;0;0;1;1;225,03;225,18;225,22;225,63
128;64;32;16;8;32;8;8;4;4;0;1;0;0;314,5;313,16;313,12;312,74
128;64;32;16;8;32;8;8;4;4;0;1;0;1;196,34;195,28;195,66;195,65
128;64;32;16;8;32;8;8;4;4;0;1;1;0;188,13;192,19;192,12;192,31
128;64;32;16;8;32;8;8;4;4;0;1;1;1;226,51;226,48;226,48;226,47
128;64;32;16;8;32;8;8;4;4;1;0;0;0;310,95;309,94;310,51;310,08
128;64;32;16;8;32;8;8;4;4;1;0;0;1;191,86;191,23;191,25;191,11
128;64;32;16;8;32;8;8;4;4;1;0;1;0;189,15;187,28;189,07;188,92
128;64;32;16;8;32;8;8;4;4;1;0;1;1;204,98;204,54;204,69;204,56
128;64;32;16;8;32;8;8;4;4;1;1;0;0;313,46;312,32;313,07;312,52
128;64;32;16;8;32;8;8;4;4;1;1;0;1;193,25;192,54;192,05;192,08
128;64;32;16;8;32;8;8;4;4;1;1;1;0;188;188,33;188,41;187,68
128;64;32;16;8;32;8;8;4;4;1;1;1;1;222,99;222,97;223,04;223,06
128;64;32;16;8;32;8;8;4;8;0;0;0;0;291,93;291,67;291,23;291,34
128;64;32;16;8;32;8;8;4;8;0;0;0;1;194,61;195,1;194,96;194,88
128;64;32;16;8;32;8;8;4;8;0;0;1;0;157,71;158,87;158,16;158,29
128;64;32;16;8;32;8;8;4;8;0;0;1;1;175,68;175,67;175,65;175,66
128;64;32;16;8;32;8;8;4;8;0;1;0;0;291,49;291,47;291,93;291,22
128;64;32;16;8;32;8;8;4;8;0;1;0;1;194,53;194,53;195,16;194,88
128;64;32;16;8;32;8;8;4;8;0;1;1;0;162,36;162,52;162,23;162,48
128;64;32;16;8;32;8;8;4;8;0;1;1;1;175,62;175,69;175,61;175,64
128;64;32;16;8;32;8;8;4;8;1;0;0;0;284,8;284,5;284,74;284,72
128;64;32;16;8;32;8;8;4;8;1;0;0;1;187,29;187,45;187,43;187,68
128;64;32;16;8;32;8;8;4;8;1;0;1;0;160,46;161,36;160,94;161,14
128;64;32;16;8;32;8;8;4;8;1;0;1;1;169,18;169,25;169,21;169,24
128;64;32;16;8;32;8;8;4;8;1;1;0;0;285,09;284,7;284,59;284,48
128;64;32;16;8;32;8;8;4;8;1;1;0;1;187,19;187,16;186,97;187,03
128;64;32;16;8;32;8;8;4;8;1;1;1;0;157;157;156,68;157,44
128;64;32;16;8;32;8;8;4;8;1;1;1;1;169,23;169,25;169,19;169,22
128;64;32;16;8;32;16;2;1;1;0;0;0;0;272,74;274,75;274,09;274,88
128;64;32;16;8;32;16;2;1;1;0;0;0;1;186,05;180,28;178,34;178,53
128;64;32;16;8;32;16;2;1;1;0;0;1;0;211,13;212,61;211,53;211,26
128;64;32;16;8;32;16;2;1;1;0;0;1;1;236,92;236,72;236,69;236,75
128;64;32;16;8;32;16;2;1;1;0;1;0;0;287,18;288,55;289;288,8
128;64;32;16;8;32;16;2;1;1;0;1;0;1;166,27;153,97;154,89;154,46
128;64;32;16;8;32;16;2;1;1;0;1;1;0;217,74;218,67;218,53;217,81
128;64;32;16;8;32;16;2;1;1;0;1;1;1;153,06;153,48;152,44;153,41
128;64;32;16;8;32;16;2;1;1;1;0;0;0;271,9;272,66;272,8;272,59
128;64;32;16;8;32;16;2;1;1;1;0;0;1;171,68;165,09;164,89;164,83
128;64;32;16;8;32;16;2;1;1;1;0;1;0;208,06;209,12;207,99;210,82
128;64;32;16;8;32;16;2;1;1;1;0;1;1;198,63;198,02;198,2;198,91
128;64;32;16;8;32;16;2;1;1;1;1;0;0;287,27;287,91;287,84;288,23
128;64;32;16;8;32;16;2;1;1;1;1;0;1;146,76;140,12;139,85;139,99
128;64;32;16;8;32;16;2;1;1;1;1;1;0;205,22;205,34;205,33;205,43
128;64;32;16;8;32;16;2;1;1;1;1;1;1;134,48;134,44;134,52;134,5
128;64;32;16;8;32;16;2;1;2;0;0;0;0;263,1;265,19;265,45;265,02
128;64;32;16;8;32;16;2;1;2;0;0;0;1;231,46;216,83;217,32;217,54
128;64;32;16;8;32;16;2;1;2;0;0;1;0;245,74;245,77;245,88;245,85
128;64;32;16;8;32;16;2;1;2;0;0;1;1;208,91;209,03;208,96;209,5
128;64;32;16;8;32;16;2;1;2;0;1;0;0;271,11;273,12;273,04;272,93
128;64;32;16;8;32;16;2;1;2;0;1;0;1;207,91;196,26;197,08;196,67
128;64;32;16;8;32;16;2;1;2;0;1;1;0;251,06;251,31;251,2;251,2
128;64;32;16;8;32;16;2;1;2;0;1;1;1;185,23;185,23;185,99;185,68
128;64;32;16;8;32;16;2;1;2;1;0;0;0;263,52;264,51;264,91;264,95
128;64;32;16;8;32;16;2;1;2;1;0;0;1;215,95;202,59;202,75;203,05
128;64;32;16;8;32;16;2;1;2;1;0;1;0;264,06;263,51;263,62;262,49
128;64;32;16;8;32;16;2;1;2;1;0;1;1;259,92;259,93;259,93;260,3
128;64;32;16;8;32;16;2;1;2;1;1;0;0;270,37;271,42;271,5;271,51
128;64;32;16;8;32;16;2;1;2;1;1;0;1;199,85;182,67;182,72;183,51
128;64;32;16;8;32;16;2;1;2;1;1;1;0;261,78;261,95;261,94;261,84
128;64;32;16;8;32;16;2;1;2;1;1;1;1;239,5;239,49;240,35;239,6
128;64;32;16;8;32;16;2;1;4;0;0;0;0;276,93;279,95;280,37;279,95
128;64;32;16;8;32;16;2;1;4;0;0;0;1;215,01;210,62;210,38;210,51
128;64;32;16;8;32;16;2;1;4;0;0;1;0;167,86;167,25;169,89;169,96
128;64;32;16;8;32;16;2;1;4;0;0;1;1;307,13;307,06;307,24;307,98
128;64;32;16;8;32;16;2;1;4;0;1;0;0;279;282,63;282,78;282,42
128;64;32;16;8;32;16;2;1;4;0;1;0;1;218,1;212,97;214,23;213,41
128;64;32;16;8;32;16;2;1;4;0;1;1;0;163,89;167,23;168,04;166,22
128;64;32;16;8;32;16;2;1;4;0;1;1;1;251,43;251,26;251,41;251,29
128;64;32;16;8;32;16;2;1;4;1;0;0;0;278,06;281,29;281,27;281,01
128;64;32;16;8;32;16;2;1;4;1;0;0;1;201,99;196,14;196,45;194,97
128;64;32;16;8;32;16;2;1;4;1;0;1;0;263,39;263,39;263,41;263,14
128;64;32;16;8;32;16;2;1;4;1;0;1;1;253,31;253,03;252,92;252,98
128;64;32;16;8;32;16;2;1;4;1;1;0;0;282,62;285,78;285,52;285,61
128;64;32;16;8;32;16;2;1;4;1;1;0;1;200,94;193,87;194,31;193,83
128;64;32;16;8;32;16;2;1;4;1;1;1;0;275,02;275,23;275,19;275,07
128;64;32;16;8;32;16;2;1;4;1;1;1;1;255,96;255,91;255,83;255,9
128;64;32;16;8;32;16;2;2;1;0;0;0;0;321,74;321,9;321,83;321,72
128;64;32;16;8;32;16;2;2;1;0;0;0;1;220,97;214,87;214,62;214,61
128;64;32;16;8;32;16;2;2;1;0;0;1;0;273,91;274,13;273,48;274,36
128;64;32;16;8;32;16;2;2;1;0;0;1;1;328,43;328,49;328,48;328,47
128;64;32;16;8;32;16;2;2;1;0;1;0;0;338,59;338,67;337,9;337,8
128;64;32;16;8;32;16;2;2;1;0;1;0;1;256,01;256,33;256,05;256,47
128;64;32;16;8;32;16;2;2;1;0;1;1;0;275,07;282,82;281,89;275,04
128;64;32;16;8;32;16;2;2;1;0;1;1;1;214;212,21;212,2;212,06
128;64;32;16;8;32;16;2;2;1;1;0;0;0;318,93;319,59;319,55;318,92
128;64;32;16;8;32;16;2;2;1;1;0;0;1;218,22;212,15;212,15;212,5
128;64;32;16;8;32;16;2;2;1;1;0;1;0;269,82;270,24;270,12;270,15
128;64;32;16;8;32;16;2;2;1;1;0;1;1;331,02;331,02;331,02;330,94
128;64;32;16;8;32;16;2;2;1;1;1;0;0;337,75;336,93;336,57;337,13
128;64;32;16;8;32;16;2;2;1;1;1;0;1;248,86;248,78;249,01;248,97
128;64;32;16;8;32;16;2;2;1;1;1;1;0;274,43;274,95;274,89;274,65
128;64;32;16;8;32;16;2;2;1;1;1;1;1;191,33;191,48;191,45;191,38
128;64;32;16;8;32;16;2;2;2;0;0;0;0;312,55;313,71;313,87;313,33
128;64;32;16;8;32;16;2;2;2;0;0;0;1;240,5;237,46;237,66;237,91
128;64;32;16;8;32;16;2;2;2;0;0;1;0;280,5;277,97;280,57;280,6
128;64;32;16;8;32;16;2;2;2;0;0;1;1;200,03;199,67;199,41;199,53
128;64;32;16;8;32;16;2;2;2;0;1;0;0;320,6;320,56;320,41;320,32
128;64;32;16;8;32;16;2;2;2;0;1;0;1;268,42;269,5;269,35;269,56
128;64;32;16;8;32;16;2;2;2;0;1;1;0;283,3;283,23;283,15;283,15
128;64;32;16;8;32;16;2;2;2;0;1;1;1;219,83;219,87;219,92;219,9
128;64;32;16;8;32;16;2;2;2;1;0;0;0;305,69;306,69;306,73;306,85
128;64;32;16;8;32;16;2;2;2;1;0;0;1;231,04;227,32;227,33;227,29
128;64;32;16;8;32;16;2;2;2;1;0;1;0;253,39;253,66;253,68;253,53
128;64;32;16;8;32;16;2;2;2;1;0;1;1;250,23;250,33;250,35;250,33
128;64;32;16;8;32;16;2;2;2;1;1;0;0;314,06;314,12;314,19;314,03
128;64;32;16;8;32;16;2;2;2;1;1;0;1;265,51;265,62;266,27;265,92
128;64;32;16;8;32;16;2;2;2;1;1;1;0;266,47;266,63;266,67;266,59
128;64;32;16;8;32;16;2;2;2;1;1;1;1;218,43;218,46;218,48;218,46
128;64;32;16;8;32;16;2;2;4;0;0;0;0;348,62;343,59;343,2;343,67
128;64;32;16;8;32;16;2;2;4;0;0;0;1;266,16;264,64;265,05;264,96
128;64;32;16;8;32;16;2;2;4;0;0;1;0;205,47;205,27;205,85;206,49
128;64;32;16;8;32;16;2;2;4;0;0;1;1;249,1;249,04;249,09;248,97
128;64;32;16;8;32;16;2;2;4;0;1;0;0;341,79;336,02;336,06;336,3
128;64;32;16;8;32;16;2;2;4;0;1;0;1;264,85;263,54;263,45;263,2
128;64;32;16;8;32;16;2;2;4;0;1;1;0;214,23;218,88;215,83;220,67
128;64;32;16;8;32;16;2;2;4;0;1;1;1;240,81;240,83;241,13;240,83
128;64;32;16;8;32;16;2;2;4;1;0;0;0;342,65;340,55;340,16;340,65
128;64;32;16;8;32;16;2;2;4;1;0;0;1;270,86;268,99;268,33;268,41
128;64;32;16;8;32;16;2;2;4;1;0;1;0;316,15;316,71;316,47;316,46
128;64;32;16;8;32;16;2;2;4;1;0;1;1;234,82;234,86;234,8;234,85
128;64;32;16;8;32;16;2;2;4;1;1;0;0;338,68;335,21;335,21;334,84
128;64;32;16;8;32;16;2;2;4;1;1;0;1;267,55;265,3;265,56;265,75
128;64;32;16;8;32;16;2;2;4;1;1;1;0;315,36;315,68;315,49;315,4
128;64;32;16;8;32;16;2;2;4;1;1;1;1;247,01;247,01;246,94;246,96
128;64;32;16;8;32;16;2;4;1;0;0;0;0;393,02;393,78;394,25;394,17
128;64;32;16;8;32;16;2;4;1;0;0;0;1;223,95;220,84;220,88;220,71
128;64;32;16;8;32;16;2;4;1;0;0;1;0;262,94;263,4;263,31;263,22
128;64;32;16;8;32;16;2;4;1;0;0;1;1;265,48;265,52;265,45;265,42
128;64;32;16;8;32;16;2;4;1;0;1;0;0;405,84;406,82;407,06;407,2
128;64;32;16;8;32;16;2;4;1;0;1;0;1;288,45;284,64;284,43;284,68
128;64;32;16;8;32;16;2;4;1;0;1;1;0;282,08;281,91;281,81;281,69
128;64;32;16;8;32;16;2;4;1;0;1;1;1;215,04;215,02;214,96;214,99
128;64;32;16;8;32;16;2;4;1;1;0;0;0;388,81;389,36;389,47;389,58
128;64;32;16;8;32;16;2;4;1;1;0;0;1;218,88;216,55;216,45;216,63
128;64;32;16;8;32;16;2;4;1;1;0;1;0;273,19;273,84;273,72;273,65
128;64;32;16;8;32;16;2;4;1;1;0;1;1;209,23;209,21;209,15;209,11
128;64;32;16;8;32;16;2;4;1;1;1;0;0;404,98;405,58;405,57;405
128;64;32;16;8;32;16;2;4;1;1;1;0;1;282,62;280,64;280,43;280,32
128;64;32;16;8;32;16;2;4;1;1;1;1;0;276,49;276,97;276,77;276,89
128;64;32;16;8;32;16;2;4;1;1;1;1;1;205,15;205,13;204,96;205,12
128;64;32;16;8;32;16;2;4;2;0;0;0;0;299,71;301,95;301,67;302,01
128;64;32;16;8;32;16;2;4;2;0;0;0;1;256,71;258,22;258,8;258,73
128;64;32;16;8;32;16;2;4;2;0;0;1;0;291,11;293,5;294,21;290,9
128;64;32;16;8;32;16;2;4;2;0;0;1;1;253,39;253,43;253,39;253,4
128;64;32;16;8;32;16;2;4;2;0;1;0;0;307,47;308,31;308,41;308,47
128;64;32;16;8;32;16;2;4;2;0;1;0;1;316,99;298,08;299,1;298,55
128;64;32;16;8;32;16;2;4;2;0;1;1;0;290,8;293,53;290,27;293,91
128;64;32;16;8;32;16;2;4;2;0;1;1;1;242,9;242,91;242,92;242,93
128;64;32;16;8;32;16;2;4;2;1;0;0;0;298,88;300,32;300,21;299,98
128;64;32;16;8;32;16;2;4;2;1;0;0;1;253,13;254,02;254,39;253,96
128;64;32;16;8;32;16;2;4;2;1;0;1;0;288,08;290,55;290,83;289,13
128;64;32;16;8;32;16;2;4;2;1;0;1;1;261,51;261,45;261,43;261,45
128;64;32;16;8;32;16;2;4;2;1;1;0;0;304,93;305,29;305,51;305,25
128;64;32;16;8;32;16;2;4;2;1;1;0;1;313,94;298,27;297,73;298,14
128;64;32;16;8;32;16;2;4;2;1;1;1;0;305,45;303,63;302,87;312,21
128;64;32;16;8;32;16;2;4;2;1;1;1;1;239,99;240,06;240,02;240,01
128;64;32;16;8;32;16;2;4;4;0;0;0;0;346,2;349,72;349,56;349,41
128;64;32;16;8;32;16;2;4;4;0;0;0;1;220,1;222,47;222,56;222,52
128;64;32;16;8;32;16;2;4;4;0;0;1;0;191,08;191,3;191,26;191,24
128;64;32;16;8;32;16;2;4;4;0;0;1;1;284,9;284,94;285,12;285,37
128;64;32;16;8;32;16;2;4;4;0;1;0;0;347,57;351,08;350,83;350,8
128;64;32;16;8;32;16;2;4;4;0;1;0;1;219,28;221,7;221,98;221,56
128;64;32;16;8;32;16;2;4;4;0;1;1;0;195,66;198,77;199,12;196,77
128;64;32;16;8;32;16;2;4;4;0;1;1;1;276,77;276,76;276,68;277,08
128;64;32;16;8;32;16;2;4;4;1;0;0;0;345,55;349,07;348,49;348,56
128;64;32;16;8;32;16;2;4;4;1;0;0;1;215,39;218,81;218;218,17
128;64;32;16;8;32;16;2;4;4;1;0;1;0;194,33;196,25;194,42;194,46
128;64;32;16;8;32;16;2;4;4;1;0;1;1;280,58;280,54;280,59;280,54
128;64;32;16;8;32;16;2;4;4;1;1;0;0;345,33;348,8;349,02;348,89
128;64;32;16;8;32;16;2;4;4;1;1;0;1;218,34;219,94;219,91;219,53
128;64;32;16;8;32;16;2;4;4;1;1;1;0;194,58;192,5;194,6;194,93
128;64;32;16;8;32;16;2;4;4;1;1;1;1;278,29;278,3;278,34;278,25
128;64;32;16;8;32;16;8;1;1;0;0;0;0;261,38;260,5;261,36;261,24
128;64;32;16;8;32;16;8;1;1;0;0;0;1;198,55;207,13;206,47;206,87
128;64;32;16;8;32;16;8;1;1;0;0;1;0;222,1;218,75;220,73;222,05
128;64;32;16;8;32;16;8;1;1;0;0;1;1;206,04;206,09;206;206,38
128;64;32;16;8;32;16;8;1;1;0;1;0;0;267,22;266,47;266,71;266,84
128;64;32;16;8;32;16;8;1;1;0;1;0;1;157,59;156,96;157,2;157,49
128;64;32;16;8;32;16;8;1;1;0;1;1;0;224,18;225,27;225,19;225,21
128;64;32;16;8;32;16;8;1;1;0;1;1;1;158,97;158,92;158,93;159,22
128;64;32;16;8;32;16;8;1;1;1;0;0;0;267,5;266,49;267,29;266,83
128;64;32;16;8;32;16;8;1;1;1;0;0;1;176,78;182,18;182,97;183,26
128;64;32;16;8;32;16;8;1;1;1;0;1;0;231,68;233,81;231,78;229,79
128;64;32;16;8;32;16;8;1;1;1;0;1;1;213,67;213,8;213,51;213,58
128;64;32;16;8;32;16;8;1;1;1;1;0;0;270,53;269,8;269,04;269,78
128;64;32;16;8;32;16;8;1;1;1;1;0;1;146,3;144,59;145,38;145,18
128;64;32;16;8;32;16;8;1;1;1;1;1;0;233,15;231,33;233,82;231,43
128;64;32;16;8;32;16;8;1;1;1;1;1;1;132,38;132,78;134,4;134,01
128;64;32;16;8;32;16;8;1;2;0;0;0;0;271,98;271,54;271,61;271,6
128;64;32;16;8;32;16;8;1;2;0;0;0;1;180,13;181,71;182,34;181,78
128;64;32;16;8;32;16;8;1;2;0;0;1;0;257,21;258,68;256,03;258,46
128;64;32;16;8;32;16;8;1;2;0;0;1;1;247,57;247,14;247,48;247,44
128;64;32;16;8;32;16;8;1;2;0;1;0;0;277,55;276,74;276,74;277,26
128;64;32;16;8;32;16;8;1;2;0;1;0;1;172,13;172,11;172,03;172,88
128;64;32;16;8;32;16;8;1;2;0;1;1;0;259,95;260,09;264,09;264,09
128;64;32;16;8;32;16;8;1;2;0;1;1;1;210,6;210,97;210,64;210,79
128;64;32;16;8;32;16;8;1;2;1;0;0;0;276,01;276,09;276,06;275,76
128;64;32;16;8;32;16;8;1;2;1;0;0;1;169,17;169,84;169,61;170,06
128;64;32;16;8;32;16;8;1;2;1;0;1;0;245,59;245,35;245,22;245,27
128;64;32;16;8;32;16;8;1;2;1;0;1;1;224,51;224,86;224,56;224,49
128;64;32;16;8;32;16;8;1;2;1;1;0;0;284,11;282,66;282,54;282,48
128;64;32;16;8;32;16;8;1;2;1;1;0;1;155,15;153,6;154,47;154,46
128;64;32;16;8;32;16;8;1;2;1;1;1;0;242,78;244,08;243,98;244,05
128;64;32;16;8;32;16;8;1;2;1;1;1;1;188,39;188,5;188,79;189,12
128;64;32;16;8;32;16;8;1;4;0;0;0;0;300,91;301,37;301,15;301,34
128;64;32;16;8;32;16;8;1;4;0;0;0;1;196,76;201,53;202,17;202,31
128;64;32;16;8;32;16;8;1;4;0;0;1;0;228,5;227,03;229,25;229,65
128;64;32;16;8;32;16;8;1;4;0;0;1;1;184,03;183,98;184,12;183,86
128;64;32;16;8;32;16;8;1;4;0;1;0;0;303,51;303,63;303,32;303
128;64;32;16;8;32;16;8;1;4;0;1;0;1;195,73;202,1;201,31;202,51
128;64;32;16;8;32;16;8;1;4;0;1;1;0;222,47;222,56;227,02;222,62
128;64;32;16;8;32;16;8;1;4;0;1;1;1;181,57;181,13;181,72;181,56
128;64;32;16;8;32;16;8;1;4;1;0;0;0;297,45;296,13;296,24;296,12
128;64;32;16;8;32;16;8;1;4;1;0;0;1;177,74;181,02;181,19;180,26
128;64;32;16;8;32;16;8;1;4;1;0;1;0;276,97;274,84;276,64;275,51
128;64;32;16;8;32;16;8;1;4;1;0;1;1;201,54;201,39;200,85;201,19
128;64;32;16;8;32;16;8;1;4;1;1;0;0;300,66;300,27;300,28;300,48
128;64;32;16;8;32;16;8;1;4;1;1;0;1;178,24;182,92;182,02;182,54
128;64;32;16;8;32;16;8;1;4;1;1;1;0;277,88;278,33;274,96;278,3
128;64;32;16;8;32;16;8;1;4;1;1;1;1;200,41;201,07;200,21;200,3
128;64;32;16;8;32;16;8;2;1;0;0;0;0;280,26;279,4;278,84;279,05
128;64;32;16;8;32;16;8;2;1;0;0;0;1;178,6;177,38;178,73;177,37
128;64;32;16;8;32;16;8;2;1;0;0;1;0;221,77;219,05;219,74;223,37
128;64;32;16;8;32;16;8;2;1;0;0;1;1;280,08;280,18;279,95;280,15
128;64;32;16;8;32;16;8;2;1;0;1;0;0;288,42;286,87;286,56;286,55
128;64;32;16;8;32;16;8;2;1;0;1;0;1;187,4;186,09;186,03;186,08
128;64;32;16;8;32;16;8;2;1;0;1;1;0;224,15;225,19;219,97;220,29
128;64;32;16;8;32;16;8;2;1;0;1;1;1;184,78;185,25;183,45;184,43
128;64;32;16;8;32;16;8;2;1;1;0;0;0;278,87;277,94;277,9;278,08
128;64;32;16;8;32;16;8;2;1;1;0;0;1;171,87;170,8;170,8;170,9
128;64;32;16;8;32;16;8;2;1;1;0;1;0;211,48;212,11;212,33;210,68
128;64;32;16;8;32;16;8;2;1;1;0;1;1;255,23;255,01;255,12;255,07
128;64;32;16;8;32;16;8;2;1;1;1;0;0;287,96;286,67;286,91;286,91
128;64;32;16;8;32;16;8;2;1;1;1;0;1;181,97;181,28;180,94;181,02
128;64;32;16;8;32;16;8;2;1;1;1;1;0;216,09;217,38;217,36;217,35
128;64;32;16;8;32;16;8;2;1;1;1;1;1;164,65;164,52;164,29;164,21
128;64;32;16;8;32;16;8;2;2;0;0;0;0;291,77;291,89;291,93;291,88
128;64;32;16;8;32;16;8;2;2;0;0;0;1;194,25;193,99;194,22;193,73
128;64;32;16;8;32;16;8;2;2;0;0;1;0;239,29;238,75;236,72;236,67
128;64;32;16;8;32;16;8;2;2;0;0;1;1;216,09;216,32;216,05;216,42
128;64;32;16;8;32;16;8;2;2;0;1;0;0;297,83;296,76;296,72;297,22
128;64;32;16;8;32;16;8;2;2;0;1;0;1;177,24;177,57;177,61;177,67
